Student #,Intellect,Integrity,Courage,Reflexes,Patience,House,Ofstev Rating
15291,27,62,50,15,51,Serpentyne,26
15292,27,36,18,56,13,Serpentyne,26
15293,26,16,46,19,52,Serpentyne,24
15294,7,17,5,36,54,Humblescrumble,22
15295,54,25,23,47,26,Serpentyne,36
15296,50,22,67,41,30,Dragonslayer,38
15297,40,16,4,15,5,Humblescrumble,11
15298,24,61,55,46,46,Dragonslayer,38
15299,33,28,31,33,40,Dragonslayer,34
15300,42,32,21,28,40,Thought-Talon,27
15301,11,56,61,29,49,Dragonslayer,29
15302,38,54,15,65,52,Thought-Talon,24
15303,31,47,23,20,25,Humblescrumble,24
15304,42,71,14,13,16,Dragonslayer,15
15305,64,58,56,11,10,Dragonslayer,11
15306,62,30,30,68,24,Humblescrumble,27
15307,35,51,9,37,18,Humblescrumble,30
15308,24,49,23,40,47,Humblescrumble,23
15309,54,19,24,16,24,Humblescrumble,11
15310,10,21,26,9,30,Humblescrumble,14
15311,71,51,24,10,53,Thought-Talon,41
15312,22,49,8,34,27,Dragonslayer,6
15313,25,56,32,22,45,Serpentyne,20
15314,21,15,11,58,14,Serpentyne,18
15315,11,41,11,11,3,Humblescrumble,22
15316,41,19,33,3,29,Humblescrumble,10
15317,32,1,42,29,58,Dragonslayer,23
15318,13,14,37,21,18,Dragonslayer,24
15319,39,20,47,38,54,Thought-Talon,18
15320,63,64,24,36,73,Serpentyne,56
15321,24,22,22,42,50,Serpentyne,30
15322,44,24,53,13,30,Thought-Talon,19
15323,43,23,31,33,20,Dragonslayer,21
15324,63,56,39,36,53,Thought-Talon,44
15325,46,46,49,18,45,Humblescrumble,22
15326,22,22,17,34,25,Thought-Talon,18
15327,10,40,20,10,40,Humblescrumble,20
15328,20,30,19,39,47,Dragonslayer,21
15329,20,29,33,9,47,Serpentyne,24
15330,41,8,27,35,15,Serpentyne,21
15331,28,34,22,53,28,Dragonslayer,25
15332,18,48,42,41,6,Thought-Talon,6
15333,46,14,33,23,29,Serpentyne,12
15334,28,47,18,21,15,Serpentyne,6
15335,31,12,10,19,22,Thought-Talon,27
15336,23,31,39,35,20,Serpentyne,15
15337,21,35,20,33,45,Serpentyne,19
15338,24,19,24,7,44,Serpentyne,23
15339,56,25,16,15,26,Thought-Talon,24
15340,19,41,16,50,43,Serpentyne,18
15341,11,61,37,21,24,Humblescrumble,30
15342,25,39,37,46,24,Dragonslayer,29
15343,28,68,48,25,28,Thought-Talon,31
15344,8,37,22,21,27,Serpentyne,17
15345,6,47,53,36,27,Dragonslayer,36
15346,18,43,45,39,25,Thought-Talon,24
15347,55,16,38,53,43,Serpentyne,41
15348,18,21,20,29,33,Dragonslayer,23
15349,37,8,35,18,17,Dragonslayer,21
15350,38,32,72,11,35,Thought-Talon,46
15351,39,32,24,15,32,Humblescrumble,16
15352,69,41,11,21,62,Thought-Talon,57
15353,35,23,53,13,39,Serpentyne,21
15354,8,31,36,50,31,Dragonslayer,15
15355,29,43,33,41,41,Thought-Talon,30
15356,32,39,31,47,21,Serpentyne,27
15357,31,44,36,5,17,Humblescrumble,31
15358,38,52,34,28,53,Thought-Talon,32
15359,47,66,41,56,5,Humblescrumble,44
15360,47,47,36,22,65,Serpentyne,45
15361,58,27,9,51,40,Serpentyne,28
15362,26,10,56,27,42,Dragonslayer,38
15363,31,39,7,23,39,Serpentyne,28
15364,38,36,32,30,44,Dragonslayer,38
15365,52,21,51,48,31,Dragonslayer,32
15366,43,34,21,54,30,Humblescrumble,20
15367,37,12,37,31,28,Thought-Talon,22
15368,35,12,35,35,13,Thought-Talon,11
15369,16,38,4,11,31,Humblescrumble,20
15370,64,40,16,23,25,Humblescrumble,23
15371,44,14,46,56,10,Serpentyne,43
15372,29,52,29,23,38,Thought-Talon,35
15373,48,68,15,31,24,Humblescrumble,41
15374,20,18,35,26,13,Humblescrumble,20
15375,39,9,21,52,65,Serpentyne,40
15376,15,31,33,27,32,Dragonslayer,20
15377,20,49,43,17,28,Dragonslayer,14
15378,22,19,15,43,39,Humblescrumble,15
15379,35,13,36,57,13,Dragonslayer,25
15380,13,20,19,27,36,Humblescrumble,12
15381,16,46,23,61,49,Humblescrumble,17
15382,8,34,37,47,44,Dragonslayer,25
15383,39,35,10,52,21,Serpentyne,23
15384,45,24,58,60,8,Serpentyne,53
15385,32,58,23,26,20,Humblescrumble,34
15386,32,18,27,4,48,Serpentyne,26
15387,48,63,11,19,40,Humblescrumble,37
15388,5,16,26,19,65,Humblescrumble,17
15389,64,43,26,29,59,Thought-Talon,42
15390,27,25,20,14,25,Thought-Talon,30
15391,53,33,54,59,48,Serpentyne,39
15392,52,47,40,26,35,Thought-Talon,40
15393,19,12,7,59,12,Thought-Talon,11
15394,14,72,25,36,47,Humblescrumble,24
15395,55,10,48,67,8,Dragonslayer,23
15396,68,21,51,43,18,Dragonslayer,34
15397,45,56,43,18,20,Serpentyne,9
15398,63,55,54,23,4,Thought-Talon,6
15399,24,9,26,14,23,Thought-Talon,15
15400,63,30,44,48,39,Dragonslayer,37
15401,14,16,58,36,51,Thought-Talon,14
15402,48,31,14,14,19,Thought-Talon,15
15403,16,43,36,25,26,Serpentyne,16
15404,17,38,28,29,11,Serpentyne,18
15405,37,48,46,45,24,Humblescrumble,32
15406,24,35,35,27,13,Humblescrumble,25
15407,23,24,26,6,4,Humblescrumble,15
15408,47,11,13,38,14,Serpentyne,21
15409,74,55,24,59,33,Serpentyne,39
15410,16,46,50,37,69,Dragonslayer,26
15411,41,28,20,42,21,Serpentyne,26
15412,41,45,11,43,15,Thought-Talon,21
15413,49,52,52,28,39,Thought-Talon,51
15414,39,49,42,7,32,Thought-Talon,43
15415,18,37,40,6,34,Serpentyne,22
15416,47,50,34,12,19,Humblescrumble,33
15417,25,62,35,5,42,Humblescrumble,24
15418,15,30,9,10,18,Humblescrumble,14
15419,46,12,35,33,31,Dragonslayer,25
15420,13,15,18,43,8,Serpentyne,16
15421,14,40,22,47,59,Dragonslayer,15
15422,47,37,18,15,30,Thought-Talon,18
15423,29,28,47,47,43,Serpentyne,25
15424,64,13,38,59,42,Dragonslayer,35
15425,46,13,29,20,52,Serpentyne,41
15426,35,32,35,49,38,Humblescrumble,19
15427,12,35,37,63,45,Serpentyne,15
15428,51,33,34,12,27,Thought-Talon,29
15429,20,11,25,34,44,Humblescrumble,25
15430,71,25,29,44,17,Thought-Talon,17
15431,33,18,41,29,44,Thought-Talon,18
15432,29,18,20,15,26,Thought-Talon,21
15433,31,9,48,30,49,Serpentyne,33
15434,35,24,70,34,17,Serpentyne,21
15435,52,27,11,5,16,Serpentyne,9
15436,36,35,21,14,61,Humblescrumble,29
15437,57,35,16,55,45,Thought-Talon,37
15438,23,51,10,62,28,Serpentyne,23
15439,27,32,32,22,42,Thought-Talon,33
15440,54,22,31,29,51,Thought-Talon,43
15441,24,61,11,23,20,Humblescrumble,33
15442,52,23,17,4,21,Humblescrumble,17
15443,12,47,17,28,44,Serpentyne,18
15444,31,17,6,17,33,Thought-Talon,20
15445,37,18,13,20,39,Thought-Talon,29
15446,21,29,50,47,54,Serpentyne,27
15447,59,40,23,39,63,Serpentyne,44
15448,22,51,7,33,22,Humblescrumble,23
15449,39,21,58,37,63,Serpentyne,36
15450,28,43,57,24,63,Dragonslayer,28
15451,29,18,50,8,17,Thought-Talon,14
15452,8,53,63,11,39,Humblescrumble,20
15453,8,6,21,56,29,Humblescrumble,12
15454,35,67,19,56,23,Serpentyne,20
15455,36,18,33,7,40,Humblescrumble,19
15456,18,52,52,65,29,Serpentyne,25
15457,25,74,51,43,26,Thought-Talon,26
15458,22,16,41,47,22,Dragonslayer,26
15459,31,27,17,8,31,Thought-Talon,15
15460,18,55,30,9,20,Humblescrumble,27
15461,29,50,13,31,45,Thought-Talon,20
15462,36,48,47,29,42,Thought-Talon,29
15463,47,32,19,33,28,Thought-Talon,33
15464,38,35,60,46,30,Dragonslayer,39
15465,26,58,12,36,23,Humblescrumble,24
15466,42,55,30,21,56,Serpentyne,35
15467,61,20,20,35,40,Thought-Talon,27
15468,28,29,19,48,26,Serpentyne,20
15469,24,11,52,20,35,Humblescrumble,17
15470,67,22,45,26,52,Thought-Talon,40
15471,37,9,35,16,38,Thought-Talon,25
15472,33,8,45,66,8,Humblescrumble,13
15473,56,15,52,48,70,Serpentyne,48
15474,21,27,18,2,25,Thought-Talon,18
15475,27,3,5,34,23,Serpentyne,24
15476,29,41,38,50,69,Dragonslayer,37
15477,14,16,22,48,47,Dragonslayer,19
15478,57,8,32,42,21,Serpentyne,23
15479,34,43,35,65,48,Dragonslayer,39
15480,19,28,22,43,50,Dragonslayer,25
15481,43,60,3,39,21,Humblescrumble,49
15482,70,22,56,29,21,Dragonslayer,32
15483,39,11,27,29,28,Dragonslayer,12
15484,40,53,44,51,46,Thought-Talon,49
15485,13,32,31,8,8,Serpentyne,0
15486,52,15,9,10,38,Thought-Talon,29
15487,20,17,30,39,21,Dragonslayer,26
15488,8,18,22,36,41,Humblescrumble,23
15489,30,34,55,23,3,Dragonslayer,21
15490,38,69,36,24,60,Humblescrumble,31
15491,48,49,45,41,7,Humblescrumble,35
15492,13,20,13,21,24,Thought-Talon,10
15493,1,34,27,26,45,Humblescrumble,20
15494,49,27,67,50,46,Thought-Talon,32
15495,9,15,62,43,26,Dragonslayer,33
15496,35,33,49,38,69,Dragonslayer,41
15497,28,37,18,44,61,Humblescrumble,29
15498,12,17,47,39,15,Dragonslayer,30
15499,6,25,25,6,25,Humblescrumble,15
15500,16,27,56,11,13,Humblescrumble,15
15501,55,51,63,46,16,Dragonslayer,38
15502,6,12,60,42,21,Dragonslayer,39
15503,32,32,43,41,38,Dragonslayer,43
15504,61,3,29,53,5,Serpentyne,40
15505,26,25,3,12,38,Serpentyne,20
15506,36,34,13,16,2,Serpentyne,8
15507,24,16,64,24,21,Dragonslayer,29
15508,63,40,26,41,39,Thought-Talon,35
15509,44,37,20,22,27,Humblescrumble,26
15510,46,12,40,41,7,Serpentyne,24
15511,58,35,57,58,25,Humblescrumble,15
15512,42,12,14,49,19,Serpentyne,33
15513,10,26,30,36,39,Humblescrumble,17
15514,34,31,15,54,19,Serpentyne,38
15515,37,12,47,12,74,Dragonslayer,10
15516,70,34,9,19,35,Thought-Talon,38
15517,11,42,6,47,56,Humblescrumble,27
15518,17,49,19,23,21,Humblescrumble,26
15519,21,34,30,30,17,Humblescrumble,23
15520,51,68,40,24,40,Humblescrumble,40
15521,54,28,10,28,19,Humblescrumble,14
15522,27,11,24,47,26,Dragonslayer,14
15523,33,11,26,26,11,Serpentyne,16
15524,47,45,23,64,27,Serpentyne,34
15525,43,20,44,24,20,Serpentyne,16
15526,22,19,46,14,47,Serpentyne,20
15527,30,23,27,5,43,Serpentyne,17
15528,37,23,9,28,3,Serpentyne,18
15529,18,11,30,32,37,Serpentyne,20
15530,11,13,48,53,22,Dragonslayer,25
15531,36,24,41,5,38,Thought-Talon,24
15532,19,54,39,33,48,Dragonslayer,22
15533,31,4,46,18,32,Dragonslayer,19
15534,33,54,26,44,25,Dragonslayer,33
15535,15,66,15,45,60,Thought-Talon,12
15536,36,32,17,56,33,Serpentyne,31
15537,16,40,17,46,64,Humblescrumble,27
15538,41,6,55,47,34,Dragonslayer,31
15539,42,41,42,31,14,Dragonslayer,23
15540,11,22,23,47,42,Humblescrumble,20
15541,9,17,21,15,27,Humblescrumble,16
15542,11,42,11,16,21,Humblescrumble,18
15543,17,31,3,53,66,Dragonslayer,3
15544,45,24,35,28,30,Dragonslayer,26
15545,24,43,33,41,37,Dragonslayer,24
15546,27,48,37,13,31,Dragonslayer,18
15547,38,8,2,62,50,Serpentyne,32
15548,21,13,38,43,64,Dragonslayer,18
15549,53,46,17,57,47,Serpentyne,38
15550,17,23,9,24,40,Humblescrumble,27
15551,55,34,47,42,20,Dragonslayer,34
15552,36,50,38,29,35,Thought-Talon,46
15553,25,46,30,13,51,Dragonslayer,16
15554,13,12,25,9,31,Humblescrumble,13
15555,55,16,41,48,41,Thought-Talon,30
15556,36,50,46,20,15,Humblescrumble,39
15557,67,24,18,13,32,Thought-Talon,29
15558,39,8,24,51,63,Serpentyne,36
15559,50,21,32,37,31,Serpentyne,20
15560,20,66,35,47,17,Humblescrumble,31
15561,17,22,34,24,26,Dragonslayer,10
15562,38,66,27,36,33,Humblescrumble,36
15563,21,39,19,17,11,Humblescrumble,19
15564,18,58,44,19,55,Serpentyne,22
15565,19,10,63,38,32,Serpentyne,17
15566,44,28,24,38,24,Dragonslayer,24
15567,48,33,49,17,14,Humblescrumble,18
15568,28,49,23,62,12,Serpentyne,40
15569,30,8,24,47,8,Serpentyne,23
15570,33,25,38,37,41,Dragonslayer,35
15571,23,14,61,15,20,Humblescrumble,17
15572,52,13,56,37,10,Dragonslayer,27
15573,9,38,25,49,71,Serpentyne,13
15574,27,35,27,18,10,Humblescrumble,21
15575,36,53,15,26,18,Humblescrumble,26
15576,22,13,42,16,11,Dragonslayer,13
15577,11,31,40,43,53,Serpentyne,17
15578,27,40,25,27,28,Dragonslayer,38
15579,34,64,22,20,44,Thought-Talon,32
15580,25,42,52,28,25,Humblescrumble,25
15581,17,25,23,56,31,Thought-Talon,21
15582,62,39,17,60,8,Dragonslayer,10
15583,38,46,25,39,52,Humblescrumble,26
15584,37,35,26,46,26,Humblescrumble,28
15585,10,23,48,32,61,Dragonslayer,31
15586,5,28,53,37,27,Dragonslayer,30
15587,46,6,59,35,40,Thought-Talon,35
15588,16,36,13,55,43,Humblescrumble,18
15589,53,56,10,34,18,Serpentyne,18
15590,44,34,40,11,23,Thought-Talon,21
15591,42,42,55,6,27,Dragonslayer,11
15592,27,19,40,6,17,Thought-Talon,12
15593,61,60,37,50,10,Humblescrumble,41
15594,39,16,41,7,33,Humblescrumble,15
15595,23,23,41,28,12,Dragonslayer,10
15596,44,11,33,47,32,Serpentyne,27
15597,45,41,10,36,22,Thought-Talon,23
15598,18,26,58,17,34,Thought-Talon,26
15599,34,43,17,53,24,Humblescrumble,26
15600,38,43,47,12,14,Humblescrumble,28
15601,36,18,73,28,8,Serpentyne,20
15602,3,64,9,30,9,Humblescrumble,28
15603,25,12,50,3,37,Serpentyne,15
15604,44,26,17,38,27,Serpentyne,24
15605,44,17,21,64,22,Humblescrumble,14
15606,23,30,45,8,24,Thought-Talon,23
15607,39,55,23,33,28,Humblescrumble,30
15608,29,47,32,13,54,Dragonslayer,18
15609,35,23,36,4,64,Serpentyne,29
15610,47,29,23,32,29,Humblescrumble,18
15611,20,3,50,34,17,Humblescrumble,12
15612,39,10,32,61,25,Dragonslayer,19
15613,24,35,12,62,23,Humblescrumble,22
15614,23,33,25,35,54,Dragonslayer,37
15615,69,51,31,3,12,Humblescrumble,41
15616,38,49,29,42,14,Thought-Talon,13
15617,14,52,49,45,22,Dragonslayer,43
15618,16,11,50,51,14,Serpentyne,20
15619,43,56,11,27,46,Humblescrumble,34
15620,38,69,32,42,14,Humblescrumble,33
15621,59,64,42,44,52,Thought-Talon,47
15622,46,41,17,8,60,Serpentyne,42
15623,43,32,39,56,48,Dragonslayer,40
15624,59,55,24,56,48,Humblescrumble,31
15625,40,36,10,22,32,Thought-Talon,32
15626,13,41,65,44,29,Thought-Talon,13
15627,28,27,26,30,27,Serpentyne,11
15628,15,19,32,35,19,Dragonslayer,18
15629,25,21,43,11,37,Humblescrumble,19
15630,42,12,24,35,42,Dragonslayer,6
15631,17,53,18,40,49,Serpentyne,23
15632,24,31,8,8,50,Thought-Talon,16
15633,15,62,25,57,30,Humblescrumble,27
15634,43,54,19,16,26,Humblescrumble,45
15635,55,3,24,41,31,Thought-Talon,32
15636,42,13,32,16,29,Dragonslayer,16
15637,28,47,20,25,18,Humblescrumble,18
15638,40,25,26,12,14,Humblescrumble,13
15639,23,28,9,60,15,Humblescrumble,21
15640,16,12,61,33,48,Humblescrumble,14
15641,32,14,33,12,30,Humblescrumble,21
15642,14,8,3,6,40,Humblescrumble,13
15643,34,6,61,41,11,Serpentyne,26
15644,13,29,25,18,7,Humblescrumble,19
15645,53,34,42,56,39,Dragonslayer,39
15646,12,56,47,18,25,Thought-Talon,7
15647,8,37,48,55,33,Humblescrumble,16
15648,18,11,15,42,20,Serpentyne,20
15649,26,50,26,19,70,Thought-Talon,25
15650,26,31,14,59,44,Serpentyne,25
15651,36,15,56,55,7,Serpentyne,36
15652,57,7,54,23,12,Serpentyne,14
15653,45,30,15,57,35,Serpentyne,40
15654,24,48,40,13,59,Humblescrumble,24
15655,22,25,38,33,56,Thought-Talon,22
15656,44,52,32,30,15,Dragonslayer,21
15657,53,55,40,32,22,Humblescrumble,38
15658,57,44,36,15,67,Serpentyne,34
15659,28,6,10,32,23,Dragonslayer,7
15660,57,20,35,46,38,Serpentyne,23
15661,37,25,21,36,26,Serpentyne,21
15662,61,20,28,52,24,Humblescrumble,17
15663,35,35,70,55,19,Dragonslayer,44
15664,40,38,30,18,41,Dragonslayer,23
15665,30,12,22,43,14,Serpentyne,29
15666,41,27,32,62,18,Dragonslayer,22
15667,57,16,16,5,64,Serpentyne,44
15668,40,39,37,55,49,Dragonslayer,51
15669,33,26,6,49,19,Serpentyne,28
15670,41,41,7,47,16,Serpentyne,35
15671,36,43,34,30,27,Serpentyne,20
15672,27,9,18,25,44,Dragonslayer,5
15673,39,23,26,16,23,Thought-Talon,26
15674,15,18,14,25,35,Thought-Talon,15
15675,59,19,52,3,4,Humblescrumble,17
15676,32,18,5,33,26,Thought-Talon,18
15677,13,38,26,11,42,Serpentyne,16
15678,33,48,35,25,14,Humblescrumble,23
15679,38,13,36,36,12,Serpentyne,28
15680,45,22,36,31,30,Dragonslayer,22
15681,26,29,46,38,11,Thought-Talon,15
15682,37,39,57,49,24,Dragonslayer,32
15683,31,28,43,42,19,Thought-Talon,18
15684,64,24,42,50,21,Serpentyne,40
15685,8,46,29,19,19,Humblescrumble,24
15686,58,40,13,42,18,Serpentyne,21
15687,61,35,55,7,41,Thought-Talon,47
15688,28,46,39,15,18,Humblescrumble,26
15689,27,22,52,54,22,Dragonslayer,30
15690,11,29,14,17,36,Serpentyne,11
15691,39,50,65,44,28,Dragonslayer,51
15692,49,34,67,27,17,Dragonslayer,20
15693,36,43,13,42,40,Humblescrumble,37
15694,18,16,6,34,25,Humblescrumble,15
15695,36,27,62,48,21,Dragonslayer,35
15696,36,18,29,43,15,Humblescrumble,14
15697,29,19,44,26,20,Dragonslayer,33
15698,27,36,13,41,55,Humblescrumble,19
15699,45,66,47,34,22,Thought-Talon,26
15700,13,40,14,51,9,Humblescrumble,10
15701,51,38,12,41,24,Serpentyne,26
15702,7,57,72,30,31,Thought-Talon,7
15703,44,11,45,23,70,Thought-Talon,32
15704,15,31,56,49,50,Serpentyne,16
15705,24,41,12,43,31,Serpentyne,24
15706,8,41,31,19,21,Humblescrumble,17
15707,17,7,32,23,7,Dragonslayer,26
15708,30,47,40,25,26,Dragonslayer,35
15709,39,18,15,19,58,Serpentyne,35
15710,41,9,42,55,47,Serpentyne,33
15711,8,47,30,48,36,Serpentyne,11
15712,20,19,39,58,51,Humblescrumble,24
15713,8,53,21,29,37,Humblescrumble,18
15714,48,23,55,22,48,Thought-Talon,34
15715,38,14,45,54,35,Thought-Talon,14
15716,66,41,44,50,15,Thought-Talon,17
15717,21,34,27,39,8,Thought-Talon,11
15718,51,21,62,40,31,Humblescrumble,14
15719,31,39,17,28,17,Thought-Talon,18
15720,58,11,58,35,30,Thought-Talon,33
15721,31,28,48,26,10,Humblescrumble,17
15722,42,14,17,44,20,Serpentyne,30
15723,10,24,19,41,15,Humblescrumble,15
15724,57,29,41,9,13,Serpentyne,6
15725,20,26,25,32,35,Dragonslayer,25
15726,28,34,21,31,49,Serpentyne,27
15727,27,26,45,22,65,Thought-Talon,30
15728,34,64,36,22,4,Humblescrumble,26
15729,50,54,14,50,40,Humblescrumble,41
15730,63,29,15,73,28,Dragonslayer,10
15731,30,33,43,29,20,Dragonslayer,21
15732,35,37,13,58,31,Serpentyne,31
15733,41,46,47,56,18,Serpentyne,33
15734,41,36,44,43,36,Dragonslayer,56
15735,35,37,3,54,26,Serpentyne,33
15736,11,27,54,42,55,Dragonslayer,32
15737,49,27,51,53,50,Serpentyne,36
15738,35,32,56,30,70,Serpentyne,29
15739,39,20,21,16,13,Serpentyne,4
15740,17,10,72,31,26,Serpentyne,14
15741,22,48,12,16,44,Serpentyne,18
15742,40,15,22,31,21,Thought-Talon,16
15743,38,49,26,47,15,Humblescrumble,37
15744,43,52,28,12,42,Thought-Talon,29
15745,15,34,51,38,5,Dragonslayer,26
15746,37,20,26,12,43,Serpentyne,29
15747,32,37,62,40,41,Serpentyne,24
15748,48,43,39,49,5,Serpentyne,33
15749,27,41,33,39,34,Dragonslayer,35
15750,27,49,32,16,18,Humblescrumble,32
15751,16,10,46,49,60,Dragonslayer,24
15752,41,53,62,8,18,Thought-Talon,16
15753,23,30,34,66,37,Dragonslayer,22
15754,24,26,40,53,12,Dragonslayer,22
15755,42,17,20,28,12,Dragonslayer,8
15756,42,6,9,56,13,Dragonslayer,7
15757,68,52,4,29,21,Dragonslayer,6
15758,11,27,34,48,41,Dragonslayer,14
15759,43,44,62,17,43,Thought-Talon,35
15760,6,29,49,41,29,Dragonslayer,36
15761,48,26,56,26,39,Thought-Talon,32
15762,33,17,46,7,34,Thought-Talon,13
15763,35,47,43,28,11,Dragonslayer,25
15764,47,18,38,27,66,Serpentyne,44
15765,47,32,29,33,28,Thought-Talon,21
15766,48,7,54,58,64,Serpentyne,38
15767,38,10,26,9,67,Serpentyne,40
15768,53,48,10,58,13,Dragonslayer,11
15769,31,33,28,39,40,Dragonslayer,39
15770,44,62,47,27,50,Humblescrumble,38
15771,28,11,14,28,10,Serpentyne,12
15772,21,13,7,47,48,Serpentyne,16
15773,48,47,19,47,50,Thought-Talon,44
15774,24,14,36,66,43,Serpentyne,22
15775,49,20,44,27,38,Thought-Talon,29
15776,22,3,21,39,41,Thought-Talon,15
15777,20,56,29,11,27,Humblescrumble,22
15778,21,45,40,20,29,Dragonslayer,19
15779,25,27,41,22,26,Humblescrumble,14
15780,26,32,41,29,23,Dragonslayer,29
15781,45,32,55,28,50,Humblescrumble,18
15782,42,67,16,49,20,Thought-Talon,17
15783,19,17,50,48,25,Dragonslayer,24
15784,61,51,26,22,32,Humblescrumble,35
15785,19,7,35,12,5,Dragonslayer,14
15786,12,33,29,60,35,Humblescrumble,14
15787,15,39,41,12,31,Humblescrumble,16
15788,20,20,18,36,8,Dragonslayer,5
15789,47,36,44,40,40,Dragonslayer,34
15790,13,37,63,46,39,Dragonslayer,49
15791,6,50,33,61,24,Dragonslayer,24
15792,24,21,46,59,21,Dragonslayer,27
15793,25,48,50,40,28,Serpentyne,22
15794,30,51,10,8,12,Dragonslayer,11
15795,45,49,19,38,37,Humblescrumble,27
15796,61,56,31,26,56,Dragonslayer,23
15797,15,39,10,21,16,Humblescrumble,23
15798,36,39,46,37,21,Humblescrumble,25
15799,19,27,55,50,49,Dragonslayer,33
15800,16,58,43,44,45,Thought-Talon,16
15801,48,31,39,22,39,Dragonslayer,24
15802,26,49,53,29,59,Dragonslayer,26
15803,65,30,63,38,6,Serpentyne,22
15804,12,33,10,12,18,Humblescrumble,19
15805,41,25,39,5,35,Thought-Talon,25
15806,33,23,22,31,32,Dragonslayer,29
15807,53,41,51,41,24,Dragonslayer,36
15808,33,22,64,25,46,Serpentyne,24
15809,23,22,59,7,15,Thought-Talon,15
15810,47,47,56,45,23,Dragonslayer,25
15811,40,44,14,46,38,Humblescrumble,34
15812,40,44,41,14,46,Thought-Talon,50
15813,51,40,20,16,38,Thought-Talon,30
15814,53,49,32,4,69,Serpentyne,51
15815,22,47,46,12,42,Thought-Talon,30
15816,11,65,33,16,20,Humblescrumble,26
15817,8,52,12,48,52,Humblescrumble,20
15818,28,25,6,60,45,Serpentyne,21
15819,34,46,10,21,29,Humblescrumble,25
15820,36,10,9,32,19,Serpentyne,24
15821,5,39,40,27,46,Dragonslayer,23
15822,45,57,8,48,48,Humblescrumble,35
15823,21,4,10,62,19,Serpentyne,23
15824,17,38,19,34,22,Dragonslayer,13
15825,12,24,47,43,38,Dragonslayer,32
15826,12,7,3,41,61,Serpentyne,9
15827,40,57,41,29,18,Humblescrumble,36
15828,65,45,13,25,41,Thought-Talon,30
15829,41,32,45,31,25,Serpentyne,21
15830,37,45,16,17,41,Thought-Talon,37
15831,37,40,23,39,10,Serpentyne,24
15832,28,41,54,16,50,Thought-Talon,32
15833,33,15,5,68,50,Serpentyne,35
15834,41,5,35,27,39,Serpentyne,24
15835,32,17,40,42,40,Humblescrumble,18
15836,52,36,47,13,16,Humblescrumble,19
15837,29,45,30,50,4,Humblescrumble,24
15838,31,30,23,36,52,Humblescrumble,25
15839,16,29,5,44,34,Serpentyne,19
15840,18,32,27,20,40,Dragonslayer,19
15841,32,32,13,64,54,Dragonslayer,21
15842,2,20,17,34,27,Thought-Talon,0
15843,52,8,54,25,32,Thought-Talon,25
15844,21,13,7,68,14,Dragonslayer,5
15845,39,38,13,53,45,Humblescrumble,26
15846,62,28,18,18,43,Humblescrumble,19
15847,37,23,10,32,45,Serpentyne,25
15848,55,13,12,45,34,Dragonslayer,13
15849,30,44,26,61,19,Serpentyne,31
15850,49,24,44,36,71,Serpentyne,42
15851,70,22,30,41,26,Dragonslayer,26
15852,46,15,45,28,33,Thought-Talon,27
15853,34,66,48,28,42,Thought-Talon,46
15854,47,10,13,57,53,Serpentyne,45
15855,30,33,40,23,24,Dragonslayer,25
15856,28,24,19,46,36,Serpentyne,19
15857,63,41,24,64,38,Dragonslayer,31
15858,26,19,28,37,46,Humblescrumble,22
15859,16,25,26,33,39,Thought-Talon,16
15860,13,54,16,15,23,Humblescrumble,24
15861,38,24,23,23,28,Humblescrumble,14
15862,15,44,33,10,47,Humblescrumble,22
15863,57,52,7,38,10,Humblescrumble,35
15864,46,30,19,64,24,Serpentyne,41
15865,49,46,6,33,39,Thought-Talon,37
15866,51,12,22,22,16,Thought-Talon,21
15867,23,69,29,27,31,Dragonslayer,25
15868,11,35,6,12,41,Thought-Talon,4
15869,27,7,30,43,4,Serpentyne,40
15870,40,21,33,66,8,Serpentyne,30
15871,12,35,53,32,17,Thought-Talon,12
15872,29,44,10,32,46,Dragonslayer,15
15873,13,52,36,49,32,Humblescrumble,26
15874,37,17,7,50,48,Dragonslayer,7
15875,56,35,16,20,74,Thought-Talon,42
15876,69,57,56,28,4,Dragonslayer,34
15877,36,49,39,42,26,Humblescrumble,29
15878,50,55,15,35,23,Dragonslayer,14
15879,47,5,19,40,21,Humblescrumble,11
15880,38,37,63,27,25,Serpentyne,20
15881,33,19,19,26,41,Serpentyne,24
15882,29,35,24,8,11,Humblescrumble,17
15883,46,47,44,15,36,Humblescrumble,29
15884,57,40,44,29,58,Serpentyne,41
15885,46,11,50,52,57,Serpentyne,37
15886,54,25,25,17,25,Dragonslayer,17
15887,18,22,26,58,42,Humblescrumble,21
15888,19,52,15,15,54,Thought-Talon,15
15889,24,23,6,55,18,Serpentyne,19
15890,16,8,30,37,8,Thought-Talon,11
15891,26,33,17,27,30,Thought-Talon,19
15892,30,63,22,23,50,Serpentyne,25
15893,57,29,2,18,20,Thought-Talon,26
15894,42,38,32,47,35,Dragonslayer,42
15895,24,45,53,31,43,Thought-Talon,25
15896,9,24,39,28,18,Dragonslayer,23
15897,23,48,21,19,9,Humblescrumble,26
